8 187 213 196 80 160 2	8
8 188 209 195 80 160 2	8
8 189 206 195 80 160 2	8
8 190 202 195 80 160 2	8
8 191 199 195 80 160 2	6
8 192 196 195 80 160 2	6
8 193 194 195 80 160 2	6
8 194 191 195 80 160 2	6
8 195 189 195 79 159 2	6
8 196 187 195 79 158 2	6
8 197 185 195 78 157 2	6
8 198 184 196 78 156 2	6
8 199 182 196 77 155 2	6
8 200 181 196 76 153 2	6
8 201 179 196 76 152 2	6
8 202 178 196 75 151 2	6
8 203 176 196 75 150 2	6
8 204 175 196 75 150 2	6
8 205 172 195 74 149 2	6
8 206 170 195 74 149 2	6
8 207 168 195 75 150 2	6
8 209 162 195 74 149 2	6
8 210 159 195 74 149 2	6
8 211 155 195 74 148 2	6
8 212 152 196 74 148 2	6
8 213 148 196 73 147 2	6
8 214 144 196 73 147 2	6
8 215 140 195 73 147 2	6
8 216 137 195 73 147 2	6
8 217 133 194 73 147 2	6
8 218 130 194 73 147 2	6
8 219 127 193 73 147 2	6
8 220 124 192 73 147 2	6
8 221 121 192 73 147 2	6
8 222 118 191 74 148 2	6
8 223 115 190 74 148 2	6
8 224 112 190 74 148 2	6
8 225 109 189 74 148 2	6
8 226 106 188 74 149 2	6
8 227 103 188 74 149 2	6
8 228 100 188 74 148 2	6
8 229 97 187 74 148 2	6
8 230 94 187 74 148 2	6
8 231 91 187 74 148 2	6
8 232 88 187 73 147 2	6
8 233 86 187 73 147 2	6
8 234 84 187 73 146 2	6
8 235 82 187 72 145 2	6
8 236 80 188 72 144 2	6
8 237 78 188 71 143 2	6
8 238 76 189 71 142 2	6
8 239 73 189 70 141 2	6
8 240 71 189 70 140 2	6
8 241 69 190 70 140 2	6
8 242 67 190 69 139 2	6
8 243 65 190 69 139 2	6
8 244 63 190 69 138 2	6
8 245 61 190 69 138 2	6
8 246 59 190 68 137 2	6
8 247 57 189 68 137 2	6
8 248 55 190 68 137 2	6
8 249 54 190 68 136 2	6
8 250 52 190 68 136 2	6
8 251 51 190 67 135 2	6
8 252 50 191 67 135 2	6
8 253 48 191 67 134 2	6
8 254 47 191 67 134 2	6
8 255 45 191 66 133 2	6
8 256 44 191 66 132 2	6
8 257 42 190 66 132 2	6
8 258 40 190 66 132 2	6
8 259 39 190 65 131 2	6
8 260 37 190 65 131 2	6
8 261 35 190 65 131 2	6
8 262 34 189 65 131 2	6
8 263 32 189 65 131 2	6
8 264 30 189 65 131 2	6
8 265 28 188 65 131 2	6
8 266 26 188 65 131 2	6
8 267 25 187 66 132 2	6
