2 1 329 197 86 173 5	3
2 2 332 196 87 174 5	3
2 3 334 195 87 174 5	3
2 4 337 194 87 174 5	3
2 5 339 193 87 175 5	3
2 6 341 193 87 175 5	3
2 7 342 192 87 175 5	3
2 8 344 191 88 176 5	3
2 9 346 190 88 176 5	3
2 10 347 189 88 177 5	3
2 11 348 188 88 177 5	3
2 12 348 186 89 178 5	3
2 13 349 185 89 178 5	3
2 14 350 185 89 179 5	3
2 15 350 184 89 179 5	3
2 16 351 184 90 180 5	3
2 17 352 183 90 180 5	3
2 18 353 184 90 181 5	3
2 19 355 184 91 182 5	3
2 20 356 185 91 182 5	3
2 21 358 185 91 183 5	3
2 22 360 186 91 183 5	3
2 23 361 186 92 184 5	3
2 24 362 186 92 184 5	3
2 25 364 187 92 185 5	3
2 26 364 187 92 185 5	3
2 27 365 187 92 185 5	3
2 28 366 188 92 185 5	3
2 29 367 188 92 185 5	3
2 30 368 189 92 185 5	3
2 31 368 189 92 185 5	3
2 32 368 189 92 185 5	3
2 33 367 190 92 185 5	3
2 34 367 190 92 185 5	3
2 35 366 190 92 184 5	3
2 36 366 189 92 184 5	3
2 37 365 189 92 184 5	3
2 38 365 189 92 184 5	3
2 39 365 188 92 185 5	3
2 40 365 187 92 185 5	3
2 41 366 186 92 185 5	3
2 42 366 185 93 186 5	3
2 43 366 185 93 186 5	3
2 44 367 184 93 186 5	3
2 45 367 184 93 187 5	3
2 46 368 184 93 187 5	3
2 47 369 184 94 188 5	3
2 48 370 184 94 188 5	3
2 49 370 184 94 189 5	3
2 50 370 184 95 190 5	3
2 51 370 184 95 191 5	3
2 52 369 184 96 192 5	3
2 53 369 184 96 193 5	3
2 54 369 184 97 194 5	3
2 55 368 184 97 195 5	3
2 56 368 185 98 196 5	3
2 57 367 184 98 197 5	3
2 58 366 184 98 197 5	3
2 59 365 184 99 198 5	3
2 60 364 183 99 199 5	3
2 61 363 183 100 200 5	3
2 62 361 182 100 200 5	3
2 63 360 181 100 201 5	3
2 64 358 180 101 202 5	3
2 65 357 180 101 202 5	3
2 66 355 180 101 202 5	3
2 67 354 180 101 203 5	3
2 68 352 180 101 203 5	3
2 69 351 181 101 202 5	3
2 70 349 182 101 202 5	3
